code_muni,uf,municipality,adoption_year,population_2010,population_class,log_population_2010,rural_share_2010,extreme_poverty_pct_2010,vulnerable_poverty_pct_2010,income_pc_2010,agricultural_employment_pct_2010,adult_illiteracy_pct_2010,public_sector_employment_pct_2010,idhm_2010,treated,eligible_control,af_share_t-2,af_share_t-1,af_share_t1,af_share_t2,af_share_t3,af_share_observed_t-2,af_share_observed_t-1,af_share_observed_t1,af_share_observed_t2,af_share_observed_t3,compliant_30_t-2,compliant_30_t-1,compliant_30_t1,compliant_30_t2,compliant_30_t3,pnae_record_observed_t-2,pnae_record_observed_t-1,pnae_record_observed_t1,pnae_record_observed_t2,pnae_record_observed_t3,cohort,pre_2,pre_1,pre_average,pre_trend,post_average,post_compliance,observed_all_pre,observed_all_post,distance,weights,subclass
2305233,CE,HORIZONTE,2026,55187,50_a_100_mil,10.918482697282624,7.498142678529364,7.51,54.91,322.78,6.42,16.74,4.27,0.658,0,TRUE,25.411951587264767,20.76268986888522,31.9,12.7394447474676,13.198814488452847,25.411951587264767,20.76268986888522,31.9,12.7394447474676,13.198814488452847,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,25.411951587264767,20.76268986888522,23.087320728074992,-4.649261718379545,19.279419745306814,0.3333333333333333,TRUE,TRUE,0.01760576420366348,1,32
2305407,CE,ICÓ,2018,65456,50_a_100_mil,11.08913344016918,53.46033977022733,24.65,66.06,274.01,39.61,34.96,7.58,0.606,1,FALSE,28.134140672869247,0,17.6,0,0,28.134140672869247,0,17.6,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,28.134140672869247,0,14.067070336434623,-28.134140672869247,5.866666666666667,0,TRUE,TRUE,0.04442318704148632,1,29
2306306,CE,ITAPAGÉ,2026,48350,20_a_50_mil,10.78622150088144,29.70010341261634,22.46,69.87,263.18,23.68,25.47,2.45,0.623,0,TRUE,21.861520785743593,25.302024403996775,21.5,0,15.92149254090148,21.861520785743593,25.302024403996775,21.5,0,15.92149254090148,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,21.861520785743593,25.302024403996775,23.581772594870184,3.4405036182531816,12.47383084696716,0,TRUE,TRUE,0.026515666643346904,1,30
2306603,CE,ITATIRA,2025,18894,ate_20_mil,9.84659969032908,49.60304858685297,33.92,75.39,196.02,44.55,35.73,3.85,0.562,0,TRUE,29.581016543719187,13.283041560194295,17.2,11.481511442499814,9.612631034514605,29.581016543719187,13.283041560194295,17.2,11.481511442499814,9.612631034514605,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,29.581016543719187,13.283041560194295,21.43202905195674,-16.29797498352489,12.764714159004805,0,TRUE,TRUE,0.025045257068859756,1,34
2307106,CE,JARDIM,2026,26688,20_a_50_mil,10.191969305158473,66.29946043165468,25.63,70.28,241.09,52.74,28.46,5.52,0.614,0,TRUE,17.20919132318482,25.926778860348392,59.1,18.839048077501086,10.885095800350857,17.20919132318482,25.926778860348392,59.1,18.839048077501086,10.885095800350857,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,17.20919132318482,25.926778860348392,21.56798509176661,8.71758753716357,29.608047959283983,0.3333333333333333,TRUE,TRUE,0.027552509729044276,1,33
2307403,CE,JUCÁS,2018,23807,20_a_50_mil,10.077734934062509,40.56369975217373,22.49,70.58,232.22,40.84,33.93,3.16,0.598,1,FALSE,31.544309442265465,34.73274697559797,39.4,30.243237345204648,29.89343378045733,31.544309442265465,34.73274697559797,39.4,30.243237345204648,29.89343378045733,1,1,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,31.544309442265465,34.73274697559797,33.13852820893172,3.188437533332504,33.17889037522066,0.6666666666666666,TRUE,TRUE,0.025548426185505773,1,30
2308609,CE,MONSENHOR TABOSA,2018,16705,ate_20_mil,9.723463354790857,43.95689913199641,29.71,71.01,237.18,45.64,32.33,11.33,0.61,1,FALSE,35.589179661901866,31.66828482138187,27.799999999999997,0,15.535936143016723,35.589179661901866,31.66828482138187,27.799999999999997,0,15.535936143016723,1,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,35.589179661901866,31.66828482138187,33.62873224164187,-3.9208948405199955,14.44531204767224,0,TRUE,TRUE,0.07155104449700973,1,31
2309706,CE,PACATUBA,2018,72299,50_a_100_mil,11.18856557679256,14.113611529896678,6.66,54.06,344.63,4.41,10.06,4.33,0.675,1,FALSE,21.888116801448447,5.639293390112593,3.7999999999999994,0,2.7818260759997147,21.888116801448447,5.639293390112593,3.7999999999999994,0,2.7818260759997147,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,21.888116801448447,5.639293390112593,13.76370509578052,-16.248823411335856,2.193942025333238,0,TRUE,TRUE,0.015709951188630382,1,32
2309805,CE,PACOTI,,11607,ate_20_mil,9.359363643368622,59.119496855345915,17,64.75,279.49,43.23,22.2,3.63,0.635,0,TRUE,26.162896419473782,37.56846131438631,27.9,8.037378786595086,7.253062336621681,26.162896419473782,37.56846131438631,27.9,8.037378786595086,7.253062336621681,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,26.162896419473782,37.56846131438631,31.865678866930047,11.40556489491253,14.396813707738922,0,TRUE,TRUE,0.013073430946988816,1,35
2310308,CE,PARAMBU,2018,31309,20_a_50_mil,10.351660875132662,54.945862212143474,28.46,74.35,211.05,48.72,38.04,3.82,0.57,1,FALSE,27.836258696029397,7.793475550063094,31.2,31.310134814003902,34.350121449128764,27.836258696029397,7.793475550063094,31.2,31.310134814003902,34.350121449128764,0,0,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,2018,27.836258696029397,7.793475550063094,17.814867123046245,-20.042783145966304,32.28675208771089,1,TRUE,TRUE,0.02562668783910622,1,33
2311405,CE,QUIXERAMOBIM,2026,71887,50_a_100_mil,11.182850720685702,39.59408516143392,19.57,63.18,317.45,35.36,26.4,3.63,0.642,0,TRUE,39.46835044068246,43.82088640594027,45.4,31.706690336177353,33.2224227825964,39.46835044068246,43.82088640594027,45.4,31.706690336177353,33.2224227825964,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,2018,39.46835044068246,43.82088640594027,41.644618423311364,4.352535965257815,36.77637103959125,1,TRUE,TRUE,0.04282508716730768,1,29
2311959,CE,SALITRE,2018,15453,ate_20_mil,9.645558438233694,59.47065294764771,30.94,78.59,176.75,60.23,43.41,1.55,0.54,1,FALSE,61.55844882050323,31.807127299360406,13.600000000000001,4.278143865539209,42.901447808383274,61.55844882050323,31.807127299360406,13.600000000000001,4.278143865539209,42.901447808383274,1,1,0,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,2018,61.55844882050323,31.807127299360406,46.682788059931816,-29.751321521142824,20.259863891307496,0.3333333333333333,TRUE,TRUE,0.024238110563468838,1,34
2312106,CE,SANTANA DO CARIRI,2024,17170,ate_20_mil,9.75091895389152,48.61968549796156,33.68,74.39,212.7,51.87,32.97,2.84,0.612,0,TRUE,46.30654033410318,33.27918853270407,100,4.776930969273481,4.847678161586853,46.30654033410318,33.27918853270407,100,4.776930969273481,4.847678161586853,1,1,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,46.30654033410318,33.27918853270407,39.79286443340362,-13.027351801399114,36.541536376953445,0.3333333333333333,TRUE,TRUE,0.07234812907533453,1,31
2312502,CE,SÃO JOÃO DO JAGUARIBE,2018,7900,ate_20_mil,8.974618038455112,59.88607594936709,14.25,48.56,378.76,40.51,27.29,1.63,0.654,1,FALSE,32.750655716285884,32.845565549906574,34.9,27.78381450709641,18.174890971736986,32.750655716285884,32.845565549906574,34.9,27.78381450709641,18.174890971736986,1,1,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,32.750655716285884,32.845565549906574,32.79811063309623,0.09490983362069016,26.9529018262778,0.3333333333333333,TRUE,TRUE,0.012494203755159116,1,35
2918001,BA,JEQUIÉ,2024,151895,100_a_500_mil,11.930944771649745,8.2089601369367,7.88,50.24,473.92,8.77,16.85,5.73,0.665,0,TRUE,34.16144016154792,31.686294712952872,38.9,27.311165947136182,17.883170834013605,34.16144016154792,31.686294712952872,38.9,27.311165947136182,17.883170834013605,1,1,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,34.16144016154792,31.686294712952872,32.923867437250394,-2.4751454485950504,28.031445593716594,0.3333333333333333,TRUE,TRUE,0.020796199663234472,1,37
2926806,BA,RIO DO ANTÔNIO,2026,14815,ate_20_mil,9.603395460007665,59.54775565305434,23.62,65.06,252.98,57.15,30.87,0.19,0.576,0,TRUE,39.31182809174973,33.650033624072826,56.8,14.935966591265007,17.930172476154063,39.31182809174973,33.650033624072826,56.8,14.935966591265007,17.930172476154063,1,1,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,39.31182809174973,33.650033624072826,36.480930857911275,-5.661794467676906,29.888713022473024,0.3333333333333333,TRUE,TRUE,0.01050963681896153,1,36
2930402,BA,SERRA PRETA,2018,15401,ate_20_mil,9.642187721358466,55.06785273683527,23.2,66.64,232.52,47.83,30.01,5.06,0.566,1,FALSE,43.31590422647956,34.920339404138865,53.3,35.23430655669662,0,43.31590422647956,34.920339404138865,53.3,35.23430655669662,0,1,1,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,43.31590422647956,34.920339404138865,39.11812181530921,-8.395564822340695,29.511435518898875,0.6666666666666666,TRUE,TRUE,0.011201595072643853,1,36
2933307,BA,VITÓRIA DA CONQUISTA,2018,306866,100_a_500_mil,12.634166449198611,10.469390548317506,5.6,41.16,555.66,10.97,14.16,5.5,0.678,1,FALSE,30.266470794356543,24.485638183278166,46.2,1.7722982824931526,20.97914211598545,30.266470794356543,24.485638183278166,46.2,1.7722982824931526,20.97914211598545,1,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,30.266470794356543,24.485638183278166,27.376054488817353,-5.780832611078377,22.983813466159535,0.3333333333333333,TRUE,TRUE,0.019146169551872583,1,37
3503208,SP,ARARAQUARA,2018,208662,100_a_500_mil,12.248470996946791,2.8428750802733607,0.53,11.03,1080.66,2.92,3.77,4.01,0.815,1,FALSE,41.270637360632364,30.833778276507154,35.5,26.620809302761764,22.95589325308963,41.270637360632364,30.833778276507154,35.5,26.620809302761764,22.95589325308963,1,1,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,41.270637360632364,30.833778276507154,36.052207818569755,-10.43685908412521,28.358900851950466,0.3333333333333333,TRUE,TRUE,0.029384678134413627,1,38
3529005,SP,MARÍLIA,2023,216745,100_a_500_mil,12.286476826325966,4.486378001799349,1.05,14.54,953.2,2.99,4.28,6.66,0.798,0,TRUE,23.44009346212017,31.151257303287945,34.1,19.37768157658206,18.371753535670468,23.44009346212017,31.151257303287945,34.1,19.37768157658206,18.371753535670468,0,1,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,23.44009346212017,31.151257303287945,27.295675382704058,7.7111638411677745,23.949811704084176,0.3333333333333333,TRUE,TRUE,0.030778234337997677,1,38
3549706,SP,SÃO JOSÉ DO RIO PARDO,,51900,50_a_100_mil,10.85707406915398,11.447013487475916,0.8,17.98,818.61,14.57,5.03,2.51,0.774,0,TRUE,51.8463666765713,48.862203236426204,59.4,2.9432323307225983,0,51.8463666765713,48.862203236426204,59.4,2.9432323307225983,0,1,1,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,51.8463666765713,48.862203236426204,50.35428495649875,-2.984163440145096,20.781077443574198,0.3333333333333333,TRUE,TRUE,0.021408139588908363,1,39
3555406,SP,UBATUBA,2018,78801,50_a_100_mil,11.274680966120778,2.4035227979340363,2.58,25.64,803.5,3.54,6.15,4.07,0.751,1,FALSE,68.19064052677382,41.24523909837496,58.5,33.22490671783381,59.60100206976626,68.19064052677382,41.24523909837496,58.5,33.22490671783381,59.60100206976626,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,2018,68.19064052677382,41.24523909837496,54.717939812574386,-26.94540142839886,50.44196959586669,1,TRUE,TRUE,0.02311639049994197,1,39
4101655,PR,ARAPUÃ,2018,3561,ate_20_mil,8.177796683277778,62.538612749227745,12.03,44.63,424.27,54.83,17.79,9.57,0.676,1,FALSE,30.318821323035827,34.01866811151611,56.5,33.201656988639236,27.10900537275133,30.318821323035827,34.01866811151611,56.5,33.201656988639236,27.10900537275133,1,1,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,30.318821323035827,34.01866811151611,32.16874471727597,3.6998467884802793,38.93688745379686,0.6666666666666666,TRUE,TRUE,0.01506852117142694,1,40
4102208,PR,ATALAIA,2018,3913,ate_20_mil,8.272059622210412,14.46460516227958,0.82,17.99,649.55,26.3,9.94,8.35,0.736,1,FALSE,31.957284074179505,30.12786043198668,47.7,30.232628633926343,30.088148835468512,31.957284074179505,30.12786043198668,47.7,30.232628633926343,30.088148835468512,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,2018,31.957284074179505,30.12786043198668,31.042572253083094,-1.8294236421928254,36.00692582313162,1,TRUE,TRUE,0.013054910895966065,1,41
4102703,PR,BARRA DO JACARÉ,2024,2727,ate_20_mil,7.910957382845589,32.123212321232124,3.25,29.27,543.58,36.21,12.63,0.88,0.744,0,TRUE,35.87238925628612,43.73878492694181,48,13.349508134194343,0.7539041464728056,35.87238925628612,43.73878492694181,48,13.349508134194343,0.7539041464728056,1,1,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,35.87238925628612,43.73878492694181,39.805587091613965,7.866395670655692,20.701137426889048,0.3333333333333333,TRUE,TRUE,0.014809010658312579,1,54
4102802,PR,BELA VISTA DO PARAÍSO,2024,15079,ate_20_mil,9.621058326365796,5.855825983155381,1.17,20.8,710.14,21.45,12.71,3.71,0.716,0,TRUE,5.908939783104522,5.892634580137126,13.7,14.525306160320309,16.04398280755034,5.908939783104522,5.892634580137126,13.7,14.525306160320309,16.04398280755034,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,5.908939783104522,5.892634580137126,5.900787181620824,-0.016305202967395793,14.756429655956882,0,TRUE,TRUE,0.007241574324800241,1,44
4103370,PR,BRASILÂNDIA DO SUL,2018,3209,ate_20_mil,8.073714641109857,32.0660641944531,1.28,31.6,550.58,37.99,16.57,6.46,0.681,1,FALSE,0,65.56848108512794,48.9,29.154481881754606,42.525283351089016,0,65.56848108512794,48.9,29.154481881754606,42.525283351089016,0,1,1,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,2018,0,65.56848108512794,32.78424054256397,65.56848108512794,40.19325507761454,0.6666666666666666,TRUE,TRUE,0.0037834155138990735,1,42
4105409,PR,CHOPINZINHO,2018,19679,ate_20_mil,9.88730735630709,36.43985974897098,3.07,25.46,802.23,37.38,8.7,3.46,0.74,1,FALSE,80.71832706801057,75.9527151459509,100,0,95.37862318523739,80.71832706801057,75.9527151459509,100,0,95.37862318523739,1,1,1,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,2018,80.71832706801057,75.9527151459509,78.33552110698074,-4.765611922059662,65.12620772841247,0.6666666666666666,TRUE,TRUE,0.014822481319205789,1,43
4105607,PR,CIDADE GAÚCHA,2018,11062,ate_20_mil,9.311271090554623,17.049358163080818,1.54,15.37,671.1,22.05,12.21,4.99,0.718,1,FALSE,6.289121519004075,11.69752977563146,35.6,18.83405532874165,28.064539884004468,6.289121519004075,11.69752977563146,35.6,18.83405532874165,28.064539884004468,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,6.289121519004075,11.69752977563146,8.993325647317768,5.408408256627386,27.49953173758204,0.3333333333333333,TRUE,TRUE,0.007196847471933249,1,44
4106100,PR,CONSELHEIRO MAIRINCK,2025,3636,ate_20_mil,8.19863945529737,30.83058305830583,2.41,36.71,534.5,31.49,11.01,7.93,0.707,0,TRUE,27.11541458968919,36.45535996845704,37.5,5.899322996287399,16.569703338388482,27.11541458968919,36.45535996845704,37.5,5.899322996287399,16.569703338388482,0,1,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,27.11541458968919,36.45535996845704,31.785387279073113,9.339945378767847,19.98967544489196,0.3333333333333333,TRUE,TRUE,0.008734583958661389,1,55
4106571,PR,CRUZEIRO DO IGUAÇU,2024,4278,ate_20_mil,8.361240889642351,38.68630201028518,4,27.04,636.1,42.98,13.78,8.71,0.709,0,TRUE,75.40837454842956,55.3878420871616,77.6,9.957955407755236,12.857870817644578,75.40837454842956,55.3878420871616,77.6,9.957955407755236,12.857870817644578,1,1,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,75.40837454842956,55.3878420871616,65.39810831779559,-20.020532461267962,33.47194207513327,0.3333333333333333,TRUE,TRUE,0.015665534931849124,1,43
4107108,PR,DIAMANTE DO NORTE,2024,5516,ate_20_mil,8.615408238913192,17.494561276287165,1.13,22.01,619.39,29.21,12.03,6.61,0.723,0,TRUE,30.020216469960825,27.83463004866557,50.7,19.070034390802363,9.251664062220419,30.020216469960825,27.83463004866557,50.7,19.070034390802363,9.251664062220419,1,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,30.020216469960825,27.83463004866557,28.927423259313198,-2.1855864212952554,26.340566151007593,0.3333333333333333,TRUE,TRUE,0.011762115167286095,1,41
4107124,PR,DIAMANTE DO SUL,2018,3510,ate_20_mil,8.163371316459912,59.971509971509974,11.14,51.97,344.73,53.88,21.23,6.14,0.608,1,FALSE,40.55405749647404,45.7275546119895,60.6,33.04601886752273,57.2230254792069,40.55405749647404,45.7275546119895,60.6,33.04601886752273,57.2230254792069,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,2018,40.55405749647404,45.7275546119895,43.14080605423177,5.17349711551546,50.28968144890988,1,TRUE,TRUE,0.004425071638203955,1,45
4107603,PR,FAXINAL,2018,16314,ate_20_mil,9.699778913860525,21.91369375996077,1.5,30.38,612.79,28.14,14.38,3.44,0.687,1,FALSE,29.62507120010208,38.188954704302894,80.9,29.98333051482135,7.823960220414023,29.62507120010208,38.188954704302894,80.9,29.98333051482135,7.823960220414023,0,1,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,29.62507120010208,38.188954704302894,33.907012952202486,8.563883504200813,39.56909691174513,0.3333333333333333,TRUE,TRUE,0.006243065995811394,1,46
4108700,PR,GRANDES RIOS,2024,6625,ate_20_mil,8.798605650854423,46.264150943396224,4.3,40.33,455.19,47.36,19.39,0.49,0.658,0,TRUE,41.451658695098054,45.03319424782058,96.3,19.37015355415557,0,41.451658695098054,45.03319424782058,96.3,19.37015355415557,0,1,1,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,41.451658695098054,45.03319424782058,43.24242647145932,3.581535552722528,38.55671785138519,0.3333333333333333,TRUE,TRUE,0.005475149995194825,1,45
4109807,PR,IBIPORÃ,2024,48198,20_a_50_mil,10.783072805401867,4.778206564587742,1.46,19.26,706.25,6.97,7.89,4.18,0.726,0,TRUE,1.782823531558941,0.26529102217874395,17.9,2.9805315066130773,13.210709322292882,1.782823531558941,0.26529102217874395,17.9,2.9805315066130773,13.210709322292882,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,1.782823531558941,0.26529102217874395,1.0240572768688425,-1.517532509380197,11.363746942968653,0,TRUE,TRUE,0.008431238949828944,1,52
4110607,PR,IPORÃ,2018,14981,ate_20_mil,9.614538010517382,21.387090314398236,1.96,24.25,608.93,28.96,12.92,4.37,0.706,1,FALSE,75.100381416951,72.40943863807779,56.3,35.86139600248341,17.175290885096363,75.100381416951,72.40943863807779,56.3,35.86139600248341,17.175290885096363,1,1,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,75.100381416951,72.40943863807779,73.7549100275144,-2.6909427788732074,36.44556229585992,0.6666666666666666,TRUE,TRUE,0.015350192146103843,1,47
4111407,PR,IVAÍ,2025,12815,ate_20_mil,9.458371638798171,63.87826765509169,7.66,42.3,469.13,59.68,8.96,2.44,0.651,0,TRUE,44.50026261540026,33.94742659619366,30.5,29.193948942533645,31.53288329150535,44.50026261540026,33.94742659619366,30.5,29.193948942533645,31.53288329150535,1,1,1,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,2018,44.50026261540026,33.94742659619366,39.223844605796955,-10.552836019206602,30.408944078012997,0.6666666666666666,TRUE,TRUE,0.004499564492858028,1,51
4111555,PR,IVATÉ,2018,7514,ate_20_mil,8.924523226133914,30.35666755389939,1.3,20.02,563.82,11.92,10.87,5.74,0.706,1,FALSE,39.80280118527137,38.99383153769319,43,17.056382973894333,29.1149441538244,39.80280118527137,38.99383153769319,43,17.056382973894333,29.1149441538244,1,1,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,39.80280118527137,38.99383153769319,39.39831636148228,-0.8089696475781807,29.72377570923958,0.3333333333333333,TRUE,TRUE,0.006664806589682059,1,48
4111605,PR,IVATUBA,2018,3010,ate_20_mil,8.009695357742922,23.78737541528239,0,16.73,699.09,15.53,8.33,9.36,0.766,1,FALSE,14.082140582069872,19.868854093946346,64.9,26.30007123678009,22.3546262647769,14.082140582069872,19.868854093946346,64.9,26.30007123678009,22.3546262647769,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,14.082140582069872,19.868854093946346,16.97549733800811,5.786713511876474,37.851565833852334,0.3333333333333333,TRUE,TRUE,0.011500263636109584,1,49
4111902,PR,JAGUAPITÃ,2024,12225,ate_20_mil,9.411238314343073,15.0920245398773,0.47,12.37,681.75,22.24,11.49,1.66,0.715,0,TRUE,17.098601180630297,57.99404820445094,63.2,60.531962439249256,62.975754238419434,17.098601180630297,57.99404820445094,63.2,60.531962439249256,62.975754238419434,0,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,2018,17.098601180630297,57.99404820445094,37.54632469254062,40.895447023820644,62.2359055592229,1,TRUE,TRUE,0.005390421289266169,1,42
4113007,PR,JUSSARA,2018,6610,ate_20_mil,8.796338932845732,10.37821482602118,1.28,17.2,688.1,13.42,7.57,2.49,0.718,1,FALSE,36.85627890802163,33.031927052906966,77,51.967522404150664,24.81547872410449,36.85627890802163,33.031927052906966,77,51.967522404150664,24.81547872410449,1,1,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,36.85627890802163,33.031927052906966,34.944102980464294,-3.8243518551146636,51.26100037608505,0.6666666666666666,TRUE,TRUE,0.005333870266838745,1,50
4113254,PR,LARANJAL,2018,6360,ate_20_mil,8.757783656334167,68.06603773584905,14.62,60.34,297.34,64.55,19.84,0.55,0.585,1,FALSE,34.05038731929654,41.21296824220309,85.7,17.444571701264618,35.07628251417334,34.05038731929654,41.21296824220309,85.7,17.444571701264618,35.07628251417334,1,1,1,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,2018,34.05038731929654,41.21296824220309,37.63167778074981,7.16258092290655,46.07361807181265,0.6666666666666666,TRUE,TRUE,0.002927966112663724,1,51
4113502,PR,LOANDA,2018,21201,20_a_50_mil,9.961803629358965,9.089193905947832,1.23,18.47,725.67,10.25,8.81,4.2,0.725,1,FALSE,11.105653348306904,14.999636991324833,17.4,7.228912383829313,4.24615939623027,11.105653348306904,14.999636991324833,17.4,7.228912383829313,4.24615939623027,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,11.105653348306904,14.999636991324833,13.052645169815868,3.893983643017929,9.625023926686527,0,TRUE,TRUE,0.006728228249824555,1,52
4113809,PR,LUPIONÓPOLIS,2024,4592,ate_20_mil,8.432070937999402,11.171602787456449,2.39,22.74,636.69,18.05,11.78,3.68,0.71,0,TRUE,25.880554104469255,33.114137859177106,34.2,31.708483036044232,30.153323373096185,25.880554104469255,33.114137859177106,34.2,31.708483036044232,30.153323373096185,0,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,2018,25.880554104469255,33.114137859177106,29.49734598182318,7.233583754707851,32.02060213638014,1,TRUE,TRUE,0.006206672951215372,1,50
4116109,PR,MOREIRA SALES,2025,12606,ate_20_mil,9.441928170073055,21.20418848167539,3.61,29.37,528.33,35.66,16.83,7.41,0.675,0,TRUE,75.49152963367978,65.72451687866928,33,30.829971020886536,28.11920892079154,75.49152963367978,65.72451687866928,33,30.829971020886536,28.11920892079154,1,1,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,75.49152963367978,65.72451687866928,70.60802325617453,-9.767012755010498,30.649726647226025,0.6666666666666666,TRUE,TRUE,0.017140370824039606,1,47
4116505,PR,NOVA ALIANÇA DO IVAÍ,2024,1431,ate_20_mil,7.266128779556451,27.253668763102727,0.36,21.32,528.26,24.48,12.45,14.27,0.717,0,TRUE,17.054081927595448,19.950294596966277,77.4,56.718747247714504,0,17.054081927595448,19.950294596966277,77.4,56.718747247714504,0,0,0,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,17.054081927595448,19.950294596966277,18.50218826228086,2.896212669370829,44.7062490825715,0.6666666666666666,TRUE,TRUE,0.010349290873727582,1,49
4118600,PR,PAULA FREITAS,2018,5434,ate_20_mil,8.600430789986293,49.42951785057048,7.01,36.55,621.46,44.87,5.54,1.39,0.717,1,FALSE,36.92842558570319,45.968321426709075,42.2,66.91390568444903,13.122095085694163,36.92842558570319,45.968321426709075,42.2,66.91390568444903,13.122095085694163,1,1,1,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,36.92842558570319,45.968321426709075,41.44837350620613,9.039895841005887,40.745333590047736,0.6666666666666666,TRUE,TRUE,0.006363990994115903,1,53
4119707,PR,PLANALTINA DO PARANÁ,2018,4095,ate_20_mil,8.31752199628717,32.28327228327228,4.15,25.01,556.04,38.28,14.13,8.27,0.705,1,FALSE,38.0778450334544,34.67426621160409,35.3,21.146847657836666,11.845936845936846,38.0778450334544,34.67426621160409,35.3,21.146847657836666,11.845936845936846,1,1,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2018,38.0778450334544,34.67426621160409,36.37605562252925,-3.40357882185031,22.764261501257835,0.3333333333333333,TRUE,TRUE,0.012859434584909017,1,54
4120655,PR,QUARTO CENTENÁRIO,,4856,ate_20_mil,8.487970332739334,40.0329489291598,4.02,30.48,723.41,42.28,13.78,3.16,0.71,0,TRUE,31.622801678997227,36.482337483746676,36.4,36.13867247626039,32.414145412392465,31.622801678997227,36.482337483746676,36.4,36.13867247626039,32.414145412392465,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,2018,31.622801678997227,36.482337483746676,34.052569581371955,4.859535804749449,34.98427262955095,1,TRUE,TRUE,0.005436480784636332,1,53
4122503,PR,RONCADOR,2022,11537,ate_20_mil,9.35331454092729,38.28551616538095,6.64,41.92,500.36,40.98,16.62,2.35,0.681,0,TRUE,43.170824710532095,52.746592611539434,46.39999999999999,45.80471501612359,42.85019032869693,43.170824710532095,52.746592611539434,46.39999999999999,45.80471501612359,42.85019032869693,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,2018,43.170824710532095,52.746592611539434,47.958708661035764,9.575767901007339,45.01830178160684,1,TRUE,TRUE,0.010763648736494828,1,56
4124020,PR,SANTA TEREZA DO OESTE,2025,10332,ate_20_mil,9.243001154215731,22.231900890437476,2.73,27.76,573.27,17.79,8.09,3.32,0.705,0,TRUE,49.05164598549394,34.11166673102419,36.4,66.27341672412095,77.96470928636172,49.05164598549394,34.11166673102419,36.4,66.27341672412095,77.96470928636172,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,2018,49.05164598549394,34.11166673102419,41.58165635825907,-14.939979254469755,60.21270867016089,1,TRUE,TRUE,0.007929216022825356,1,48
