code_muni,year,uf,municipality,population_2010,rural_share_2010,extreme_poverty_pct_2010,vulnerable_poverty_pct_2010,income_pc_2010,agricultural_employment_pct_2010,adult_illiteracy_pct_2010,public_sector_employment_pct_2010,idhm_2010,log_population_2010,population_class,adoption_year,value_transferred,value_family_farming,af_share_observed,pnae_record_observed,af_share,compliant_30,treated_currently
3100104,2021,MG,Abadia dos Dourados,6704,37.51491646778043,1.85,27.4,596.18,37.9,9.67,10.22,0.689,8.810459642161918,ate_20_mil,,39360.6,0,0,TRUE,0,0,FALSE
3100104,2022,MG,Abadia dos Dourados,6704,37.51491646778043,1.85,27.4,596.18,37.9,9.67,10.22,0.689,8.810459642161918,ate_20_mil,,42090,0,0,TRUE,0,0,FALSE
3100203,2014,MG,Abaeté,22690,13.159982371088583,1.61,26.65,707.24,22.08,9.28,5.49,0.698,10.029679577773887,20_a_50_mil,2024,170881.2,2768.7,1.6202484533114232,TRUE,1.6202484533114232,0,FALSE
3100203,2015,MG,Abaeté,22690,13.159982371088583,1.61,26.65,707.24,22.08,9.28,5.49,0.698,10.029679577773887,20_a_50_mil,2024,180456.4,7223.37,4.002833925535476,TRUE,4.002833925535476,0,FALSE
3100203,2016,MG,Abaeté,22690,13.159982371088583,1.61,26.65,707.24,22.08,9.28,5.49,0.698,10.029679577773887,20_a_50_mil,2024,205706.31,22662,11.01667712575273,TRUE,11.01667712575273,0,FALSE
3100203,2017,MG,Abaeté,22690,13.159982371088583,1.61,26.65,707.24,22.08,9.28,5.49,0.698,10.029679577773887,20_a_50_mil,2024,192617.6,29810.51,15.476524471284034,TRUE,15.476524471284034,0,FALSE
3100203,2018,MG,Abaeté,22690,13.159982371088583,1.61,26.65,707.24,22.08,9.28,5.49,0.698,10.029679577773887,20_a_50_mil,2024,156732.16,6899.5,4.4,TRUE,4.4,0,FALSE
3100203,2019,MG,Abaeté,22690,13.159982371088583,1.61,26.65,707.24,22.08,9.28,5.49,0.698,10.029679577773887,20_a_50_mil,2024,238778.8,23452,9.8,TRUE,9.8,0,FALSE
3100203,2020,MG,Abaeté,22690,13.159982371088583,1.61,26.65,707.24,22.08,9.28,5.49,0.698,10.029679577773887,20_a_50_mil,2024,242238.92,10874.5,4.489163013111187,TRUE,4.489163013111187,0,FALSE
3100203,2021,MG,Abaeté,22690,13.159982371088583,1.61,26.65,707.24,22.08,9.28,5.49,0.698,10.029679577773887,20_a_50_mil,2024,219006.04,0,0,TRUE,0,0,FALSE
3100203,2022,MG,Abaeté,22690,13.159982371088583,1.61,26.65,707.24,22.08,9.28,5.49,0.698,10.029679577773887,20_a_50_mil,2024,179094.4,21838.16,12.193658763199743,TRUE,12.193658763199743,0,FALSE
3100302,2014,MG,Abre Campo,13311,45.30087897227857,8.17,43.7,444.32,45.8,13.1,11.95,0.654,9.496346040047019,ate_20_mil,2025,108486,78907.51,72.73520085540991,TRUE,72.73520085540991,1,FALSE
3100302,2015,MG,Abre Campo,13311,45.30087897227857,8.17,43.7,444.32,45.8,13.1,11.95,0.654,9.496346040047019,ate_20_mil,2025,74100,78343.24,100,TRUE,100,1,FALSE
3100302,2016,MG,Abre Campo,13311,45.30087897227857,8.17,43.7,444.32,45.8,13.1,11.95,0.654,9.496346040047019,ate_20_mil,2025,73110.63,26333.87,36.019208150716246,TRUE,36.019208150716246,1,FALSE
3100302,2017,MG,Abre Campo,13311,45.30087897227857,8.17,43.7,444.32,45.8,13.1,11.95,0.654,9.496346040047019,ate_20_mil,2025,97281.6,39135.07,40.228645499251655,TRUE,40.228645499251655,1,FALSE
3100302,2018,MG,Abre Campo,13311,45.30087897227857,8.17,43.7,444.32,45.8,13.1,11.95,0.654,9.496346040047019,ate_20_mil,2025,95562,40091.82,41.95,TRUE,41.95,1,FALSE
3100302,2019,MG,Abre Campo,13311,45.30087897227857,8.17,43.7,444.32,45.8,13.1,11.95,0.654,9.496346040047019,ate_20_mil,2025,65336,33206.51,50.8,TRUE,50.8,1,FALSE
3100302,2020,MG,Abre Campo,13311,45.30087897227857,8.17,43.7,444.32,45.8,13.1,11.95,0.654,9.496346040047019,ate_20_mil,2025,87474.2,31720.63,36.26284092909681,TRUE,36.26284092909681,1,FALSE
3100302,2021,MG,Abre Campo,13311,45.30087897227857,8.17,43.7,444.32,45.8,13.1,11.95,0.654,9.496346040047019,ate_20_mil,2025,74815.4,8234.66,11.006637670853863,TRUE,11.006637670853863,0,FALSE
3100302,2022,MG,Abre Campo,13311,45.30087897227857,8.17,43.7,444.32,45.8,13.1,11.95,0.654,9.496346040047019,ate_20_mil,2025,66566,40668.5,61.09500345521738,TRUE,61.09500345521738,1,FALSE
3100401,2014,MG,Acaiaca,3920,34.87244897959184,8.27,55.23,357.03,25.16,14.95,2.44,0.63,8.273846932784508,ate_20_mil,2025,67716,13846.29,20.44758993443204,TRUE,20.44758993443204,0,FALSE
3100401,2015,MG,Acaiaca,3920,34.87244897959184,8.27,55.23,357.03,25.16,14.95,2.44,0.63,8.273846932784508,ate_20_mil,2025,54900,16736.88,30.486120218579238,TRUE,30.486120218579238,1,FALSE
3100401,2016,MG,Acaiaca,3920,34.87244897959184,8.27,55.23,357.03,25.16,14.95,2.44,0.63,8.273846932784508,ate_20_mil,2025,61729.94,21615.95,35.01696259546016,TRUE,35.01696259546016,1,FALSE
3100401,2017,MG,Acaiaca,3920,34.87244897959184,8.27,55.23,357.03,25.16,14.95,2.44,0.63,8.273846932784508,ate_20_mil,2025,71058.8,21697.13,30.53405067352671,TRUE,30.53405067352671,1,FALSE
3100401,2018,MG,Acaiaca,3920,34.87244897959184,8.27,55.23,357.03,25.16,14.95,2.44,0.63,8.273846932784508,ate_20_mil,2025,76716,49526.93,64.56,TRUE,64.56,1,FALSE
3100401,2019,MG,Acaiaca,3920,34.87244897959184,8.27,55.23,357.03,25.16,14.95,2.44,0.63,8.273846932784508,ate_20_mil,2025,71294,62733.28,88,TRUE,88,1,FALSE
3100401,2020,MG,Acaiaca,3920,34.87244897959184,8.27,55.23,357.03,25.16,14.95,2.44,0.63,8.273846932784508,ate_20_mil,2025,64200.4,28099.7,43.76873041289463,TRUE,43.76873041289463,1,FALSE
3100401,2021,MG,Acaiaca,3920,34.87244897959184,8.27,55.23,357.03,25.16,14.95,2.44,0.63,8.273846932784508,ate_20_mil,2025,65562.2,24917.31,38.005603838797356,TRUE,38.005603838797356,1,FALSE
3100401,2022,MG,Acaiaca,3920,34.87244897959184,8.27,55.23,357.03,25.16,14.95,2.44,0.63,8.273846932784508,ate_20_mil,2025,47470,16128.75,33.97672214029914,TRUE,33.97672214029914,1,FALSE
3100500,2014,MG,Açucena,10276,53.240560529388866,15.14,54.29,325.42,41.22,21.44,6.17,0.61,9.237566358229774,ate_20_mil,2024,89532,14850.66,16.58698565875888,TRUE,16.58698565875888,0,FALSE
3100500,2015,MG,Açucena,10276,53.240560529388866,15.14,54.29,325.42,41.22,21.44,6.17,0.61,9.237566358229774,ate_20_mil,2024,50628,17900.12,35.35616654815517,TRUE,35.35616654815517,1,FALSE
3100500,2016,MG,Açucena,10276,53.240560529388866,15.14,54.29,325.42,41.22,21.44,6.17,0.61,9.237566358229774,ate_20_mil,2024,46364.51,12047.5,25.984314295567874,TRUE,25.984314295567874,0,FALSE
3100500,2017,MG,Açucena,10276,53.240560529388866,15.14,54.29,325.42,41.22,21.44,6.17,0.61,9.237566358229774,ate_20_mil,2024,49616,14990,30.212028377942605,TRUE,30.212028377942605,1,FALSE
3100500,2018,MG,Açucena,10276,53.240560529388866,15.14,54.29,325.42,41.22,21.44,6.17,0.61,9.237566358229774,ate_20_mil,2024,49398,25427.25,51.47,TRUE,51.47,1,FALSE
3100500,2019,MG,Açucena,10276,53.240560529388866,15.14,54.29,325.42,41.22,21.44,6.17,0.61,9.237566358229774,ate_20_mil,2024,50894,11001.34,21.6,TRUE,21.6,0,FALSE
3100500,2020,MG,Açucena,10276,53.240560529388866,15.14,54.29,325.42,41.22,21.44,6.17,0.61,9.237566358229774,ate_20_mil,2024,51033.4,0,0,TRUE,0,0,FALSE
3100500,2021,MG,Açucena,10276,53.240560529388866,15.14,54.29,325.42,41.22,21.44,6.17,0.61,9.237566358229774,ate_20_mil,2024,51433.8,12612.85,24.522492990990365,TRUE,24.522492990990365,0,FALSE
3100500,2022,MG,Açucena,10276,53.240560529388866,15.14,54.29,325.42,41.22,21.44,6.17,0.61,9.237566358229774,ate_20_mil,2024,46916,16037.2,34.18279478216387,TRUE,34.18279478216387,1,FALSE
3100609,2014,MG,Água Boa,15195,53.70187561697927,11.95,60.09,322.12,57.58,30.15,9.66,0.576,9.628721705350893,ate_20_mil,2024,,,,FALSE,0,0,FALSE
3100609,2015,MG,Água Boa,15195,53.70187561697927,11.95,60.09,322.12,57.58,30.15,9.66,0.576,9.628721705350893,ate_20_mil,2024,80730,14367.64,17.797150997150997,TRUE,17.797150997150997,0,FALSE
3100609,2016,MG,Água Boa,15195,53.70187561697927,11.95,60.09,322.12,57.58,30.15,9.66,0.576,9.628721705350893,ate_20_mil,2024,110568.76,26818.5,24.25504274444247,TRUE,24.25504274444247,0,FALSE
3100609,2017,MG,Água Boa,15195,53.70187561697927,11.95,60.09,322.12,57.58,30.15,9.66,0.576,9.628721705350893,ate_20_mil,2024,105758,31850.91,30.11678549140491,TRUE,30.11678549140491,1,FALSE
3100609,2018,MG,Água Boa,15195,53.70187561697927,11.95,60.09,322.12,57.58,30.15,9.66,0.576,9.628721705350893,ate_20_mil,2024,99390,34525.4,34.74,TRUE,34.74,1,FALSE
3100609,2019,MG,Água Boa,15195,53.70187561697927,11.95,60.09,322.12,57.58,30.15,9.66,0.576,9.628721705350893,ate_20_mil,2024,74201.1,31291,42.2,TRUE,42.2,1,FALSE
3100609,2020,MG,Água Boa,15195,53.70187561697927,11.95,60.09,322.12,57.58,30.15,9.66,0.576,9.628721705350893,ate_20_mil,2024,98857,25202.5,25.49389522239194,TRUE,25.49389522239194,0,FALSE
3100609,2021,MG,Água Boa,15195,53.70187561697927,11.95,60.09,322.12,57.58,30.15,9.66,0.576,9.628721705350893,ate_20_mil,2024,93401,11301.16,12.099613494502197,TRUE,12.099613494502197,0,FALSE
3100609,2022,MG,Água Boa,15195,53.70187561697927,11.95,60.09,322.12,57.58,30.15,9.66,0.576,9.628721705350893,ate_20_mil,2024,88694,22022.82,24.830112521703835,TRUE,24.830112521703835,0,FALSE
3100708,2014,MG,Água Comprida,2025,24.938271604938272,0.71,24.6,701.19,38.81,8.41,1.24,0.675,7.613324979540639,ate_20_mil,,13086,0,0,TRUE,0,0,FALSE
3100708,2015,MG,Água Comprida,2025,24.938271604938272,0.71,24.6,701.19,38.81,8.41,1.24,0.675,7.613324979540639,ate_20_mil,,15854,4027,25.40052983474202,TRUE,25.40052983474202,0,FALSE
3100708,2016,MG,Água Comprida,2025,24.938271604938272,0.71,24.6,701.19,38.81,8.41,1.24,0.675,7.613324979540639,ate_20_mil,,25676.08,2603,10.137840355692925,TRUE,10.137840355692925,0,FALSE
3100708,2017,MG,Água Comprida,2025,24.938271604938272,0.71,24.6,701.19,38.81,8.41,1.24,0.675,7.613324979540639,ate_20_mil,,19888,7494.4,37.683024939662104,TRUE,37.683024939662104,1,FALSE
3100708,2018,MG,Água Comprida,2025,24.938271604938272,0.71,24.6,701.19,38.81,8.41,1.24,0.675,7.613324979540639,ate_20_mil,,19722,5315.6,26.950000000000003,TRUE,26.950000000000003,0,FALSE
3100708,2019,MG,Água Comprida,2025,24.938271604938272,0.71,24.6,701.19,38.81,8.41,1.24,0.675,7.613324979540639,ate_20_mil,,22086,15311.92,69.3,TRUE,69.3,1,FALSE
3100708,2020,MG,Água Comprida,2025,24.938271604938272,0.71,24.6,701.19,38.81,8.41,1.24,0.675,7.613324979540639,ate_20_mil,,22444.4,0,0,TRUE,0,0,FALSE
3100708,2021,MG,Água Comprida,2025,24.938271604938272,0.71,24.6,701.19,38.81,8.41,1.24,0.675,7.613324979540639,ate_20_mil,,20782,12754.38,61.37224521220287,TRUE,61.37224521220287,1,FALSE
3100708,2022,MG,Água Comprida,2025,24.938271604938272,0.71,24.6,701.19,38.81,8.41,1.24,0.675,7.613324979540639,ate_20_mil,,10618,7364.31,69.35684686381617,TRUE,69.35684686381617,1,FALSE
3100807,2014,MG,Aguanil,4054,42.15589541193883,2.74,32.57,524.43,36.78,13.93,8.63,0.663,8.307459327011946,ate_20_mil,,41328,0,0,TRUE,0,0,FALSE
3100807,2015,MG,Aguanil,4054,42.15589541193883,2.74,32.57,524.43,36.78,13.93,8.63,0.663,8.307459327011946,ate_20_mil,,67866,23685.94,34.901040285268024,TRUE,34.901040285268024,1,FALSE
3100807,2016,MG,Aguanil,4054,42.15589541193883,2.74,32.57,524.43,36.78,13.93,8.63,0.663,8.307459327011946,ate_20_mil,,38300.78,38300.78,100,TRUE,100,1,FALSE
3100807,2017,MG,Aguanil,4054,42.15589541193883,2.74,32.57,524.43,36.78,13.93,8.63,0.663,8.307459327011946,ate_20_mil,,90801.2,0,0,TRUE,0,0,FALSE
3100807,2018,MG,Aguanil,4054,42.15589541193883,2.74,32.57,524.43,36.78,13.93,8.63,0.663,8.307459327011946,ate_20_mil,,62876,23578.74,37.5,TRUE,37.5,1,FALSE
3100807,2019,MG,Aguanil,4054,42.15589541193883,2.74,32.57,524.43,36.78,13.93,8.63,0.663,8.307459327011946,ate_20_mil,,43257.2,25886.62,59.8,TRUE,59.8,1,FALSE
3100807,2020,MG,Aguanil,4054,42.15589541193883,2.74,32.57,524.43,36.78,13.93,8.63,0.663,8.307459327011946,ate_20_mil,,70274,7210,10.259840054643252,TRUE,10.259840054643252,0,FALSE
3100807,2021,MG,Aguanil,4054,42.15589541193883,2.74,32.57,524.43,36.78,13.93,8.63,0.663,8.307459327011946,ate_20_mil,,50372.8,2420.82,4.8058078963250015,TRUE,4.8058078963250015,0,FALSE
3100807,2022,MG,Aguanil,4054,42.15589541193883,2.74,32.57,524.43,36.78,13.93,8.63,0.663,8.307459327011946,ate_20_mil,,,,,FALSE,0,0,FALSE
3100906,2014,MG,Águas Formosas,18479,22.517452243086748,13.67,59.62,389.57,34.92,26.44,8.37,0.645,9.824390231177425,ate_20_mil,2025,76944,11309.39,14.698209087128298,TRUE,14.698209087128298,0,FALSE
3100906,2015,MG,Águas Formosas,18479,22.517452243086748,13.67,59.62,389.57,34.92,26.44,8.37,0.645,9.824390231177425,ate_20_mil,2025,115812,19019,16.42230511518668,TRUE,16.42230511518668,0,FALSE
3100906,2016,MG,Águas Formosas,18479,22.517452243086748,13.67,59.62,389.57,34.92,26.44,8.37,0.645,9.824390231177425,ate_20_mil,2025,133671.45,45055.45,33.706113010669064,TRUE,33.706113010669064,1,FALSE
3100906,2017,MG,Águas Formosas,18479,22.517452243086748,13.67,59.62,389.57,34.92,26.44,8.37,0.645,9.824390231177425,ate_20_mil,2025,147844,61685.59,41.72343145477665,TRUE,41.72343145477665,1,FALSE
3100906,2018,MG,Águas Formosas,18479,22.517452243086748,13.67,59.62,389.57,34.92,26.44,8.37,0.645,9.824390231177425,ate_20_mil,2025,150502,57408.97,38.14,TRUE,38.14,1,FALSE
3100906,2019,MG,Águas Formosas,18479,22.517452243086748,13.67,59.62,389.57,34.92,26.44,8.37,0.645,9.824390231177425,ate_20_mil,2025,107302.32,26443.56,24.6,TRUE,24.6,0,FALSE
3100906,2020,MG,Águas Formosas,18479,22.517452243086748,13.67,59.62,389.57,34.92,26.44,8.37,0.645,9.824390231177425,ate_20_mil,2025,125768.75,42149.4,33.51341251304478,TRUE,33.51341251304478,1,FALSE
3100906,2021,MG,Águas Formosas,18479,22.517452243086748,13.67,59.62,389.57,34.92,26.44,8.37,0.645,9.824390231177425,ate_20_mil,2025,153667.8,56186.19,36.56341146290896,TRUE,36.56341146290896,1,FALSE
3100906,2022,MG,Águas Formosas,18479,22.517452243086748,13.67,59.62,389.57,34.92,26.44,8.37,0.645,9.824390231177425,ate_20_mil,2025,123682.05,72450.84,58.578298144314395,TRUE,58.578298144314395,1,FALSE
3101003,2014,MG,Águas Vermelhas,12722,29.72016978462506,11.41,65.19,306.97,33.63,30.09,8.71,0.601,9.45108805723875,ate_20_mil,,73760,6476.5,8.780504338394794,TRUE,8.780504338394794,0,FALSE
3101003,2015,MG,Águas Vermelhas,12722,29.72016978462506,11.41,65.19,306.97,33.63,30.09,8.71,0.601,9.45108805723875,ate_20_mil,,81368,8902.25,10.940726083964213,TRUE,10.940726083964213,0,FALSE
3101003,2016,MG,Águas Vermelhas,12722,29.72016978462506,11.41,65.19,306.97,33.63,30.09,8.71,0.601,9.45108805723875,ate_20_mil,,94673.18,16632.8,17.56865038229412,TRUE,17.56865038229412,0,FALSE
3101003,2017,MG,Águas Vermelhas,12722,29.72016978462506,11.41,65.19,306.97,33.63,30.09,8.71,0.601,9.45108805723875,ate_20_mil,,117216.8,13805.11,11.777415865302585,TRUE,11.777415865302585,0,FALSE
3101003,2018,MG,Águas Vermelhas,12722,29.72016978462506,11.41,65.19,306.97,33.63,30.09,8.71,0.601,9.45108805723875,ate_20_mil,,103973.4,131638.11,100,TRUE,100,1,FALSE
3101003,2019,MG,Águas Vermelhas,12722,29.72016978462506,11.41,65.19,306.97,33.63,30.09,8.71,0.601,9.45108805723875,ate_20_mil,,95774,32919.04,34.4,TRUE,34.4,1,FALSE
3101003,2020,MG,Águas Vermelhas,12722,29.72016978462506,11.41,65.19,306.97,33.63,30.09,8.71,0.601,9.45108805723875,ate_20_mil,,95299.6,313.06,0.328500854148391,TRUE,0.328500854148391,0,FALSE
3101003,2021,MG,Águas Vermelhas,12722,29.72016978462506,11.41,65.19,306.97,33.63,30.09,8.71,0.601,9.45108805723875,ate_20_mil,,98236.6,37752.3,38.4299741644153,TRUE,38.4299741644153,1,FALSE
3101003,2022,MG,Águas Vermelhas,12722,29.72016978462506,11.41,65.19,306.97,33.63,30.09,8.71,0.601,9.45108805723875,ate_20_mil,,117580,7433.6,6.322163633270965,TRUE,6.322163633270965,0,FALSE
3101102,2014,MG,Aimorés,24959,21.07055571136664,4.99,36.69,567.46,26.29,15.42,3.14,0.684,10.124989757578213,20_a_50_mil,,196044,9143.88,4.664197833139498,TRUE,4.664197833139498,0,FALSE
3101102,2015,MG,Aimorés,24959,21.07055571136664,4.99,36.69,567.46,26.29,15.42,3.14,0.684,10.124989757578213,20_a_50_mil,,198084,32567.91,16.441464227297512,TRUE,16.441464227297512,0,FALSE
3101102,2016,MG,Aimorés,24959,21.07055571136664,4.99,36.69,567.46,26.29,15.42,3.14,0.684,10.124989757578213,20_a_50_mil,,284089.84,83309.97,29.325219796667135,TRUE,29.325219796667135,0,FALSE
3101102,2017,MG,Aimorés,24959,21.07055571136664,4.99,36.69,567.46,26.29,15.42,3.14,0.684,10.124989757578213,20_a_50_mil,,224812,41395.17,18.413238617155667,TRUE,18.413238617155667,0,FALSE
3101102,2018,MG,Aimorés,24959,21.07055571136664,4.99,36.69,567.46,26.29,15.42,3.14,0.684,10.124989757578213,20_a_50_mil,,197242,72862.04,36.94,TRUE,36.94,1,FALSE
3101102,2019,MG,Aimorés,24959,21.07055571136664,4.99,36.69,567.46,26.29,15.42,3.14,0.684,10.124989757578213,20_a_50_mil,,270258,73517.33,27.2,TRUE,27.2,0,FALSE
3101102,2020,MG,Aimorés,24959,21.07055571136664,4.99,36.69,567.46,26.29,15.42,3.14,0.684,10.124989757578213,20_a_50_mil,,283789,7529.35,2.6531507563718115,TRUE,2.6531507563718115,0,FALSE
3101102,2021,MG,Aimorés,24959,21.07055571136664,4.99,36.69,567.46,26.29,15.42,3.14,0.684,10.124989757578213,20_a_50_mil,,250025.6,0,0,TRUE,0,0,FALSE
3101102,2022,MG,Aimorés,24959,21.07055571136664,4.99,36.69,567.46,26.29,15.42,3.14,0.684,10.124989757578213,20_a_50_mil,,18944.18,39230.48,100,TRUE,100,1,FALSE
3101201,2014,MG,Aiuruoca,6162,49.31840311587147,1.85,34.91,539.92,36.35,14.85,5.7,0.668,8.726156679156613,ate_20_mil,,41568,22104.32,53.17628945342571,TRUE,53.17628945342571,1,FALSE
3101201,2015,MG,Aiuruoca,6162,49.31840311587147,1.85,34.91,539.92,36.35,14.85,5.7,0.668,8.726156679156613,ate_20_mil,,49584,14819.85,29.888371248789937,TRUE,29.888371248789937,0,FALSE
3101201,2016,MG,Aiuruoca,6162,49.31840311587147,1.85,34.91,539.92,36.35,14.85,5.7,0.668,8.726156679156613,ate_20_mil,,48242.15,18968.27,39.31887364058194,TRUE,39.31887364058194,1,FALSE
3101201,2017,MG,Aiuruoca,6162,49.31840311587147,1.85,34.91,539.92,36.35,14.85,5.7,0.668,8.726156679156613,ate_20_mil,,33405.6,21757.71,65.1319239887923,TRUE,65.1319239887923,1,FALSE
3101201,2018,MG,Aiuruoca,6162,49.31840311587147,1.85,34.91,539.92,36.35,14.85,5.7,0.668,8.726156679156613,ate_20_mil,,50332,23605.7,46.9,TRUE,46.9,1,FALSE
3101201,2019,MG,Aiuruoca,6162,49.31840311587147,1.85,34.91,539.92,36.35,14.85,5.7,0.668,8.726156679156613,ate_20_mil,,44595.67,25667.06,57.60000000000001,TRUE,57.60000000000001,1,FALSE
3101201,2020,MG,Aiuruoca,6162,49.31840311587147,1.85,34.91,539.92,36.35,14.85,5.7,0.668,8.726156679156613,ate_20_mil,,46853.4,1325.51,2.8290582967297997,TRUE,2.8290582967297997,0,FALSE
3101201,2021,MG,Aiuruoca,6162,49.31840311587147,1.85,34.91,539.92,36.35,14.85,5.7,0.668,8.726156679156613,ate_20_mil,,45597.2,26313.51,57.70860930057109,TRUE,57.70860930057109,1,FALSE
3101201,2022,MG,Aiuruoca,6162,49.31840311587147,1.85,34.91,539.92,36.35,14.85,5.7,0.668,8.726156679156613,ate_20_mil,,20119.86,16484.97,81.9338206130659,TRUE,81.9338206130659,1,FALSE
3101300,2014,MG,Alagoa,2709,59.02547065337763,4.19,41.4,413.75,54.15,15.38,14.31,0.649,7.904334842085095,ate_20_mil,,23508,3738.8,15.904372979411264,TRUE,15.904372979411264,0,FALSE
3101300,2015,MG,Alagoa,2709,59.02547065337763,4.19,41.4,413.75,54.15,15.38,14.31,0.649,7.904334842085095,ate_20_mil,,27182,2470.5,9.08873519240674,TRUE,9.08873519240674,0,FALSE
3101300,2016,MG,Alagoa,2709,59.02547065337763,4.19,41.4,413.75,54.15,15.38,14.31,0.649,7.904334842085095,ate_20_mil,,27502.18,12793.79,46.51918502460533,TRUE,46.51918502460533,1,FALSE
3101300,2017,MG,Alagoa,2709,59.02547065337763,4.19,41.4,413.75,54.15,15.38,14.31,0.649,7.904334842085095,ate_20_mil,,27306,2036.25,7.457152274225446,TRUE,7.457152274225446,0,FALSE
3101300,2018,MG,Alagoa,2709,59.02547065337763,4.19,41.4,413.75,54.15,15.38,14.31,0.649,7.904334842085095,ate_20_mil,,27090,10102.11,37.29,TRUE,37.29,1,FALSE
3101300,2019,MG,Alagoa,2709,59.02547065337763,4.19,41.4,413.75,54.15,15.38,14.31,0.649,7.904334842085095,ate_20_mil,,27790,10304.95,37.1,TRUE,37.1,1,FALSE
3101300,2020,MG,Alagoa,2709,59.02547065337763,4.19,41.4,413.75,54.15,15.38,14.31,0.649,7.904334842085095,ate_20_mil,,29702.2,815.33,2.7450155207358375,TRUE,2.7450155207358375,0,FALSE
3101300,2021,MG,Alagoa,2709,59.02547065337763,4.19,41.4,413.75,54.15,15.38,14.31,0.649,7.904334842085095,ate_20_mil,,29220.4,0,0,TRUE,0,0,FALSE
3101300,2022,MG,Alagoa,2709,59.02547065337763,4.19,41.4,413.75,54.15,15.38,14.31,0.649,7.904334842085095,ate_20_mil,,25436.7,12056.54,47.39820810089359,TRUE,47.39820810089359,1,FALSE
3101409,2014,MG,Albertina,2913,30.93031239272228,0.11,16.8,564.08,52.97,12.67,6.14,0.673,7.976938756959434,ate_20_mil,,7480,0,0,TRUE,0,0,FALSE
3101409,2015,MG,Albertina,2913,30.93031239272228,0.11,16.8,564.08,52.97,12.67,6.14,0.673,7.976938756959434,ate_20_mil,,,,,FALSE,0,0,FALSE
3101409,2016,MG,Albertina,2913,30.93031239272228,0.11,16.8,564.08,52.97,12.67,6.14,0.673,7.976938756959434,ate_20_mil,,,,,FALSE,0,0,FALSE
3101409,2017,MG,Albertina,2913,30.93031239272228,0.11,16.8,564.08,52.97,12.67,6.14,0.673,7.976938756959434,ate_20_mil,,41536,0,0,TRUE,0,0,FALSE
3101409,2018,MG,Albertina,2913,30.93031239272228,0.11,16.8,564.08,52.97,12.67,6.14,0.673,7.976938756959434,ate_20_mil,,43584,17186.95,39.43,TRUE,39.43,1,FALSE
3101409,2019,MG,Albertina,2913,30.93031239272228,0.11,16.8,564.08,52.97,12.67,6.14,0.673,7.976938756959434,ate_20_mil,,43384,18563.88,42.8,TRUE,42.8,1,FALSE
3101409,2020,MG,Albertina,2913,30.93031239272228,0.11,16.8,564.08,52.97,12.67,6.14,0.673,7.976938756959434,ate_20_mil,,51337,0,0,TRUE,0,0,FALSE
3101409,2021,MG,Albertina,2913,30.93031239272228,0.11,16.8,564.08,52.97,12.67,6.14,0.673,7.976938756959434,ate_20_mil,,53433.6,4100.04,7.673149478979519,TRUE,7.673149478979519,0,FALSE
3101409,2022,MG,Albertina,2913,30.93031239272228,0.11,16.8,564.08,52.97,12.67,6.14,0.673,7.976938756959434,ate_20_mil,,20403.69,11326.43,55.51167460395644,TRUE,55.51167460395644,1,FALSE
3101508,2014,MG,Além Paraíba,34349,6.643570409618912,2.29,27.13,674.5,6.73,6.69,6.4,0.726,10.444328185145217,20_a_50_mil,,294894,74840.08,25.3786377478009,TRUE,25.3786377478009,0,FALSE
3101508,2015,MG,Além Paraíba,34349,6.643570409618912,2.29,27.13,674.5,6.73,6.69,6.4,0.726,10.444328185145217,20_a_50_mil,,323710,101512.75,31.359164066602823,TRUE,31.359164066602823,1,FALSE
3101508,2016,MG,Além Paraíba,34349,6.643570409618912,2.29,27.13,674.5,6.73,6.69,6.4,0.726,10.444328185145217,20_a_50_mil,,458234.78,119528.66,26.084589214288798,TRUE,26.084589214288798,0,FALSE
3101508,2017,MG,Além Paraíba,34349,6.643570409618912,2.29,27.13,674.5,6.73,6.69,6.4,0.726,10.444328185145217,20_a_50_mil,,436198,138015.17,31.640486659727923,TRUE,31.640486659727923,1,FALSE
3101508,2018,MG,Além Paraíba,34349,6.643570409618912,2.29,27.13,674.5,6.73,6.69,6.4,0.726,10.444328185145217,20_a_50_mil,,412380,177137.08,42.95,TRUE,42.95,1,FALSE
3101508,2019,MG,Além Paraíba,34349,6.643570409618912,2.29,27.13,674.5,6.73,6.69,6.4,0.726,10.444328185145217,20_a_50_mil,,360806,260442.57,72.2,TRUE,72.2,1,FALSE
3101508,2020,MG,Além Paraíba,34349,6.643570409618912,2.29,27.13,674.5,6.73,6.69,6.4,0.726,10.444328185145217,20_a_50_mil,,379812.4,113007.11,29.753401942643254,TRUE,29.753401942643254,0,FALSE
3101508,2021,MG,Além Paraíba,34349,6.643570409618912,2.29,27.13,674.5,6.73,6.69,6.4,0.726,10.444328185145217,20_a_50_mil,,358944,49085.01,13.674837857715968,TRUE,13.674837857715968,0,FALSE
3101508,2022,MG,Além Paraíba,34349,6.643570409618912,2.29,27.13,674.5,6.73,6.69,6.4,0.726,10.444328185145217,20_a_50_mil,,363166,249180.55,68.61340268637483,TRUE,68.61340268637483,1,FALSE
3101607,2014,MG,Alfenas,73774,6.232548052159298,0.48,20.33,783.41,11.93,6.12,5.83,0.761,11.208761644992062,50_a_100_mil,,574910,0,0,TRUE,0,0,FALSE
